1, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 4, 4
2590, nether, incendium:withered_forest, MONSTER, minecraft:magma_cube, 20, 1, 3
2591, nether, incendium:withered_forest, MONSTER, minecraft:phantom, 6, 1, 2
2592, nether, incendium:withered_forest, MONSTER, minecraft:zombified_piglin, 5, 1, 4
2593, nether, incendium:withered_forest, MONSTER, minecraft:ghast, 5, 4, 4
2594, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
2595, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
2596, nether, incendium:withered_forest, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
2597, none, terralith:sakura_grove, MONSTER, minecraft:spider, 80, 4, 4
2598, none, terralith:sakura_grove, MONSTER, minecraft:zombie, 80, 4, 4
2599, none, terralith:sakura_grove, MONSTER, minecraft:zombie_villager, 5, 1, 1
2600, none, terralith:sakura_grove, MONSTER, minecraft:skeleton, 80, 4, 4
2601, none, terralith:sakura_grove, MONSTER, minecraft:creeper, 80, 4, 4
2602, none, terralith:sakura_grove, MONSTER, minecraft:slime, 80, 4, 4
2603, none, terralith:sakura_grove, MONSTER, minecraft:enderman, 5, 1, 4
2604, none, terralith:sakura_grove, MONSTER, minecraft:witch, 5, 1, 1
2605, none, terralith:sakura_grove, CREATURE, minecraft:rabbit, 5, 2, 3
2606, none, terralith:sakura_grove, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2607, none, terralith:sakura_grove, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2608, none, terralith:sakura_grove, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2609, none, terralith:sakura_grove, CREATURE, friendsandfoes:moobloom, 32, 2, 4
2610, none, terralith:sakura_grove, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2611, none, terralith:sakura_grove, AMBIENT, minecraft:bat, 10, 8, 8
2612, none, terralith:sakura_grove, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2613, nether, incendium:weeping_valley, MONSTER, minecraft:skeleton, 25, 5, 5
2614, nether, incendium:weeping_valley, MONSTER, minecraft:ghast, 50, 4, 4
2615, nether, incendium:weeping_valley, MONSTER, minecraft:enderman, 5, 4, 4
2616, nether, incendium:weeping_valley, MONSTER, minecraft:magma_cube, 20, 2, 4
2617, nether, incendium:weeping_valley, MONSTER, minecraft:zombified_piglin, 5, 1, 4
2618, nether, incendium:weeping_valley, CREATURE, minecraft:strider, 60, 1, 2
2619, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
2620, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
2621, nether, incendium:weeping_valley, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
2622, none, terralith:arid_highlands, MONSTER, minecraft:spider, 80, 4, 4
2623, none, terralith:arid_highlands, MONSTER, minecraft:zombie, 80, 4, 4
2624, none, terralith:arid_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2625, none, terralith:arid_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2626, none, terralith:arid_highlands, MONSTER, minecraft:creeper, 80, 4, 4
2627, none, terralith:arid_highlands, MONSTER, minecraft:slime, 80, 4, 4
2628, none, terralith:arid_highlands, MONSTER, minecraft:enderman, 5, 1, 4
2629, none, terralith:arid_highlands, MONSTER, minecraft:witch, 5, 1, 1
2630, none, terralith:arid_highlands, CREATURE, minecraft:horse, 5, 2, 6
2631, none, terralith:arid_highlands, CREATURE, minecraft:donkey, 5, 1, 1
2632, none, terralith:arid_highlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2633, none, terralith:arid_highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2634, none, terralith:arid_highlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2635, none, terralith:arid_highlands, CREATURE, friendsandfoes:mauler, 32, 1, 1
2636, none, terralith:arid_highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2637, none, terralith:arid_highlands, AMBIENT, minecraft:bat, 10, 8, 8
2638, none, terralith:arid_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2639, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:spider, 80, 4, 4
2640, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie, 80, 4, 4
2641, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:zombie_villager, 5, 1, 1
2642, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:skeleton, 80, 4, 4
2643, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:creeper, 80, 4, 4
2644, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:slime, 80, 4, 4
2645, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:enderman, 5, 1, 4
2646, extreme_hills, terralith:scarlet_mountains, MONSTER, minecraft:witch, 5, 1, 1
2647, extreme_hills, terralith:scarlet_mountains, CREATURE, finsandtails:wherble, 5, 2, 6
2648, extreme_hills, terralith:scarlet_mountains, CREATURE, balloonbox:balloon, 5, 1, 1
2649, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2650, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2651, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2652, extreme_hills, terralith:scarlet_mountains, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2653, extreme_hills, terralith:scarlet_mountains, AMBIENT, minecraft:bat, 10, 8, 8
2654, extreme_hills, terralith:scarlet_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2655, none, terralith:warm_river, MONSTER, minecraft:spider, 80, 4, 4
2656, none, terralith:warm_river, MONSTER, minecraft:zombie, 80, 4, 4
2657, none, terralith:warm_river, MONSTER, minecraft:zombie_villager, 5, 1, 1
2658, none, terralith:warm_river, MONSTER, minecraft:skeleton, 80, 4, 4
2659, none, terralith:warm_river, MONSTER, minecraft:creeper, 80, 4, 4
2660, none, terralith:warm_river, MONSTER, minecraft:slime, 80, 4, 4
2661, none, terralith:warm_river, MONSTER, minecraft:enderman, 5, 1, 4
2662, none, terralith:warm_river, MONSTER, minecraft:witch, 5, 1, 1
2663, none, terralith:warm_river, MONSTER, minecraft:drowned, 80, 1, 1
2664, none, terralith:warm_river, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2665, none, terralith:warm_river, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2666, none, terralith:warm_river, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2667, none, terralith:warm_river, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2668, none, terralith:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
2669, none, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2670, none, terralith:warm_river, WATER_CREATURE, minecraft:squid, 5, 1, 4
2671, none, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 5, 1, 5
2672, taiga, terralith:forested_highlands, MONSTER, minecraft:spider, 80, 4, 4
2673, taiga, terralith:forested_highlands, MONSTER, minecraft:zombie, 80, 4, 4
2674, taiga, terralith:forested_highlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2675, taiga, terralith:forested_highlands, MONSTER, minecraft:skeleton, 80, 4, 4
2676, taiga, terralith:forested_highlands, MONSTER, minecraft:slime, 80, 4, 4
2677, taiga, terralith:forested_highlands, MONSTER, minecraft:enderman, 5, 1, 4
2678, taiga, terralith:forested_highlands, MONSTER, minecraft:witch, 5, 1, 1
2679, taiga, terralith:forested_highlands, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
2680, taiga, terralith:forested_highlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2681, taiga, terralith:forested_highlands, CREATURE, minecraft:horse, 5, 2, 6
2682, taiga, terralith:forested_highlands, CREATURE, minecraft:donkey, 5, 1, 3
2683, taiga, terralith:forested_highlands, CREATURE, finsandtails:wherble, 5, 2, 6
2684, taiga, terralith:forested_highlands, CREATURE, balloonbox:balloon, 5, 1, 1
2685, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2686, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2687, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2688, taiga, terralith:forested_highlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2689, taiga, terralith:forested_highlands, AMBIENT, minecraft:bat, 10, 8, 8
2690, taiga, terralith:forested_highlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2691, none, terralith:skylands_spring, MONSTER, minecraft:spider, 80, 4, 4
2692, none, terralith:skylands_spring, MONSTER, minecraft:zombie, 80, 4, 4
2693, none, terralith:skylands_spring, MONSTER, minecraft:zombie_villager, 5, 1, 1
2694, none, terralith:skylands_spring, MONSTER, minecraft:skeleton, 80, 4, 4
2695, none, terralith:skylands_spring, MONSTER, minecraft:creeper, 80, 4, 4
2696, none, terralith:skylands_spring, MONSTER, minecraft:slime, 80, 4, 4
2697, none, terralith:skylands_spring, MONSTER, minecraft:enderman, 5, 1, 4
2698, none, terralith:skylands_spring, MONSTER, minecraft:witch, 5, 1, 1
2699, none, terralith:skylands_spring, MONSTER, minecraft:drowned, 5, 1, 1
2700, none, terralith:skylands_spring, CREATURE, minecraft:rabbit, 10, 4, 4
2701, none, terralith:skylands_spring, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2702, none, terralith:skylands_spring, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2703, none, terralith:skylands_spring, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2704, none, terralith:skylands_spring, CREATURE, friendsandfoes:moobloom, 32, 2, 4
2705, none, terralith:skylands_spring, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2706, none, terralith:skylands_spring, AMBIENT, minecraft:bat, 10, 8, 8
2707, none, terralith:skylands_spring, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2708, none, terralith:skylands_spring, WATER_CREATURE, minecraft:squid, 5, 1, 4
2709, none, terralith:skylands_spring, WATER_CREATURE, minecraft:dolphin, 5, 1, 2
2710, none, terralith:skylands_spring, WATER_AMBIENT, minecraft:cod, 10, 3, 6
2711, none, terralith:frozen_cliffs, MONSTER, minecraft:spider, 80, 4, 4
2712, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
2713, none, terralith:frozen_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
2714, none, terralith:frozen_cliffs, MONSTER, minecraft:skeleton, 20, 4, 4
2715, none, terralith:frozen_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
2716, none, terralith:frozen_cliffs, MONSTER, minecraft:slime, 80, 4, 4
2717, none, terralith:frozen_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
2718, none, terralith:frozen_cliffs, MONSTER, minecraft:witch, 5, 1, 1
2719, none, terralith:frozen_cliffs, MONSTER, minecraft:stray, 80, 4, 4
2720, none, terralith:frozen_cliffs, CREATURE, minecraft:rabbit, 10, 2, 3
2721, none, terralith:frozen_cliffs, CREATURE, minecraft:polar_bear, 5, 1, 2
2722, none, terralith:frozen_cliffs, CREATURE, finsandtails:wherble, 5, 2, 6
2723, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2724, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2725, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2726, none, terralith:frozen_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2727, none, terralith:frozen_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
2728, none, terralith:frozen_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2729, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:spider, 80, 4, 4
2730, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:zombie, 80, 4, 4
2731, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:zombie_villager, 5, 1, 1
2732, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:skeleton, 80, 4, 4
2733, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:slime, 80, 4, 4
2734, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:enderman, 5, 1, 4
2735, taiga, terralith:yosemite_lowlands, MONSTER, minecraft:witch, 5, 1, 1
2736, taiga, terralith:yosemite_lowlands, MONSTER, creeperoverhaul:spruce_creeper, 75, 2, 2
2737, taiga, terralith:yosemite_lowlands, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2738, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:wolf, 8, 4, 4
2739, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:rabbit, 5, 2, 3
2740, taiga, terralith:yosemite_lowlands, CREATURE, minecraft:fox, 8, 2, 4
2741, taiga, terralith:yosemite_lowlands, CREATURE, balloonbox:balloon, 5, 1, 1
2742, taiga, terralith:yosemite_lowlands, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2743, taiga, terralith:yosemite_lowlands, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2744, taiga, terralith:yosemite_lowlands, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2745, taiga, terralith:yosemite_lowlands, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2746, taiga, terralith:yosemite_lowlands, AMBIENT, minecraft:bat, 10, 8, 8
2747, taiga, terralith:yosemite_lowlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2748, none, terralith:brushland, MONSTER, minecraft:spider, 80, 4, 4
2749, none, terralith:brushland, MONSTER, minecraft:zombie, 80, 4, 4
2750, none, terralith:brushland, MONSTER, minecraft:zombie_villager, 5, 1, 1
2751, none, terralith:brushland, MONSTER, minecraft:skeleton, 80, 4, 4
2752, none, terralith:brushland, MONSTER, minecraft:creeper, 80, 4, 4
2753, none, terralith:brushland, MONSTER, minecraft:slime, 80, 4, 4
2754, none, terralith:brushland, MONSTER, minecraft:enderman, 5, 1, 4
2755, none, terralith:brushland, MONSTER, minecraft:witch, 5, 1, 1
2756, none, terralith:brushland, CREATURE, minecraft:horse, 5, 2, 6
2757, none, terralith:brushland, CREATURE, minecraft:donkey, 5, 1, 1
2758, none, terralith:brushland, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2759, none, terralith:brushland, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2760, none, terralith:brushland, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2761, none, terralith:brushland, CREATURE, friendsandfoes:mauler, 32, 1, 1
2762, none, terralith:brushland, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2763, none, terralith:brushland, AMBIENT, minecraft:bat, 10, 8, 8
2764, none, terralith:brushland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2765, none, terralith:cave/thermal_caves, MONSTER, minecraft:spider, 80, 4, 4
2766, none, terralith:cave/thermal_caves, MONSTER, minecraft:zombie, 80, 4, 4
2767, none, terralith:cave/thermal_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2768, none, terralith:cave/thermal_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2769, none, terralith:cave/thermal_caves, MONSTER, minecraft:creeper, 80, 4, 4
2770, none, terralith:cave/thermal_caves, MONSTER, minecraft:slime, 80, 4, 4
2771, none, terralith:cave/thermal_caves, MONSTER, minecraft:enderman, 5, 1, 4
2772, none, terralith:cave/thermal_caves, MONSTER, minecraft:witch, 5, 1, 1
2773, none, terralith:cave/thermal_caves, MONSTER, minecraft:drowned, 80, 4, 4
2774, none, terralith:cave/thermal_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2775, none, terralith:cave/thermal_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2776, none, terralith:cave/thermal_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2777, none, terralith:cave/thermal_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2778, none, terralith:cave/thermal_caves, AMBIENT, minecraft:bat, 10, 8, 8
2779, none, terralith:cave/thermal_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2780, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 80, 4, 4
2781, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 80, 4, 4
2782, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 5, 1, 1
2783, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 80, 4, 4
2784, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 80, 4, 4
2785, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
2786, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
2787, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 5, 1, 3
2788, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:cave_creeper, 75, 2, 2
2789, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:jungle_creeper, 75, 2, 2
2790, jungle, terralith:rocky_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 75, 2, 2
2791, jungle, terralith:rocky_jungle, CREATURE, minecraft:parrot, 40, 1, 2
2792, jungle, terralith:rocky_jungle, CREATURE, minecraft:panda, 5, 1, 2
2793, jungle, terralith:rocky_jungle, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2794, jungle, terralith:rocky_jungle, CREATURE, crittersandcompanions:red_panda, 8, 1, 2
2795, jungle, terralith:rocky_jungle, CREATURE, balloonbox:balloon, 5, 1, 1
2796, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2797, jungle, terralith:rocky_jungle, CREATURE, cnb:lizard, 30, 1, 4
2798, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2799, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2800, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2801, jungle, terralith:rocky_jungle, AMBIENT, minecraft:bat, 10, 8, 8
2802, jungle, terralith:rocky_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2803, jungle, terralith:rocky_jungle, WATER_AMBIENT, finsandtails:pea_wee, 5, 1, 3
2804, jungle, terralith:rocky_jungle, WATER_AMBIENT, finsandtails:vibra_wee, 5, 2, 5
2805, none, terralith:cave/ice_caves, MONSTER, minecraft:spider, 80, 4, 4
2806, none, terralith:cave/ice_caves, MONSTER, minecraft:zombie, 80, 4, 4
2807, none, terralith:cave/ice_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
2808, none, terralith:cave/ice_caves, MONSTER, minecraft:skeleton, 80, 4, 4
2809, none, terralith:cave/ice_caves, MONSTER, minecraft:creeper, 80, 4, 4
2810, none, terralith:cave/ice_caves, MONSTER, minecraft:slime, 80, 4, 4
2811, none, terralith:cave/ice_caves, MONSTER, minecraft:enderman, 5, 1, 4
2812, none, terralith:cave/ice_caves, MONSTER, minecraft:witch, 5, 1, 1
2813, none, terralith:cave/ice_caves, CREATURE, finsandtails:wherble, 5, 2, 6
2814, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2815, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2816, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2817, none, terralith:cave/ice_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2818, none, terralith:cave/ice_caves, AMBIENT, minecraft:bat, 10, 8, 8
2819, none, terralith:cave/ice_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2820, none, terralith:basalt_cliffs, MONSTER, minecraft:spider, 80, 4, 4
2821, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie, 80, 4, 4
2822, none, terralith:basalt_cliffs, MONSTER, minecraft:zombie_villager, 5, 1, 1
2823, none, terralith:basalt_cliffs, MONSTER, minecraft:skeleton, 80, 4, 4
2824, none, terralith:basalt_cliffs, MONSTER, minecraft:creeper, 80, 4, 4
2825, none, terralith:basalt_cliffs, MONSTER, minecraft:slime, 80, 4, 4
2826, none, terralith:basalt_cliffs, MONSTER, minecraft:enderman, 5, 1, 4
2827, none, terralith:basalt_cliffs, MONSTER, minecraft:witch, 5, 1, 1
2828, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2829, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
2830, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
2831, none, terralith:basalt_cliffs, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
2832, none, terralith:basalt_cliffs, AMBIENT, minecraft:bat, 10, 8, 8
2833, none, terralith:basalt_cliffs, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2834, none, terralith:white_mesa, MONSTER, minecraft:spider, 80, 4, 4
2835, none, terralith:white_mesa, MONSTER, minecraft:zombie, 80, 4, 4
2836, none, terralith:white_mesa, MONSTER, minecraft:zombie_villager, 5, 1, 1
2837, none, terralith:white_mesa, MONSTER, minecraft:skeleton, 80, 4, 4
2838, none, terralith:white_mesa, MONSTER, minecraft:creeper, 80, 4, 4
2839, none, terralith:white_mesa, MONSTER, minecraft:slime, 80, 4, 4
2840, none, terralith:white_mesa, MONSTER, minecraft:enderman, 5, 1, 4
2841, none, terralith:white_mesa, MONSTER, minecraft:witch, 5, 1, 1
2842, none, terralith:white_mesa, CREATURE, friendsandfoes:mauler, 16, 1, 1
2843, none, terralith:white_mesa, CREATURE, ars_nouveau:drygmy, 5, 1, 2
2844, none, terralith:white_mesa, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
